synset_id,gloss
22820,"khái niệm chỉ cháu thuộc họ hàng xa"
22821,"khái niệm chỉ chồng của cháu gái mình"
22822,"khái niệm chỉ trẻ sơ sinh mới đẻ"
22823,"khái niệm chỉ con do mình sinh ra"
22824,"khái niệm chỉ người con duy nhất trong gia đình"
22825,"khái niệm chỉ người con của vợ lẽ"
22826,"khái niệm chỉ người con sinh ra sau con đầu"
22827,"khái niệm chỉ đứa con còn nhỏ dại"
22828,"khái niệm chỉ đứa con còn nhỏ"
22829,"khái niệm chỉ vợ của em trai hoặc anh trai"
22830,"khái niệm chỉ em trai hoặc em gái của chồng"
22831,"khái niệm chỉ em của chú hoặc bác"
22832,"khái niệm chỉ em cùng cha cùng mẹ"
22833,"khái niệm chỉ người em nhỏ nhất trong gia đình"
22834,"khái niệm chỉ em trai hoặc em gái của vợ"
22835,"khái niệm chỉ bài tập được giao về nhà"
22836,"khái niệm chỉ bài tập đã hoàn thành"
22837,"khái niệm chỉ vấn đề cần giải quyết bằng phép toán"
22838,"khái niệm chỉ bài tập liên quan đến tính toán"
22839,"khái niệm chỉ lực lượng quân sự tự vệ địa phương"
22840,"khái niệm chỉ người dân sống bằng nghề chài lưới"
22841,"khái niệm chỉ người làm nghề nông nghiệp"
22842,"khái niệm chỉ dân thường được huy động làm công"
22843,"khái niệm chỉ những người dân thiếu hiểu biết"
22844,"khái niệm chỉ người dân có hoàn cảnh khó khăn"
22845,"khái niệm chỉ người dân bị bắt làm phu"
22846,"khái niệm chỉ người dân hành nghề thầy thuốc"
22847,"khái niệm chỉ mức độ, trình độ của cái gì"
22848,"khái niệm chỉ người dân làm nghề thủ công"
22849,"khái niệm chỉ số tiền công nhận được"
22850,"khái niệm chỉ mức độ chi tiêu, hưởng thụ của người dân"
22851,"khái niệm chỉ kế hoạch, thủ đoạn để đạt mục đích"
22852,"khái niệm chỉ ý đồ, mưu tính sâu xa"
22853,"khái niệm chỉ chiến lược, sách lược thông minh"
22854,"khái niệm chỉ sự thông minh trong việc bày mưu"
22855,"khái niệm chỉ sách lược, phương án để đạt mục đích"
22856,"khái niệm chỉ công ty con thuộc quyền sở hữu của công ty khác"
22857,"khái niệm chỉ công ty có nhiều người cùng góp vốn"
22858,"khái niệm chỉ công ty hoạt động ở nhiều quốc gia"
22859,"khái niệm chỉ công ty có vốn điều lệ chia thành cổ phần"
22860,"khái niệm chỉ công ty nắm giữ độc quyền thị trường"
22861,"khái niệm chỉ công ty chuyên đầu tư tài chính"
22862,"khái niệm chỉ công ty có nhiều thành viên cùng chịu trách nhiệm"
22863,"khái niệm chỉ công ty nắm giữ quyền sở hữu các công ty con"
22864,"khái niệm chỉ công ty thuộc sở hữu của cá nhân"
22865,"khái niệm chỉ công ty có trách nhiệm pháp lý hữu hạn"
22866,"khái niệm chỉ công ty kinh doanh nhiều lĩnh vực khác nhau"
22867,"khái niệm chỉ công ty chuyên kinh doanh bảo hiểm"
22868,"khái niệm chỉ công ty có trách nhiệm pháp lý vô hạn"
22869,"khái niệm chỉ công ty không có tên cụ thể"
22870,"khái niệm chỉ bánh răng cóc dùng trong cơ khí"
22871,"khái niệm chỉ bánh đai dùng để truyền động"
22872,"khái niệm chỉ bánh xe dùng để tích trữ năng lượng"
22873,"khái niệm chỉ bánh xe có ruột hơi"
22874,"khái niệm chỉ vật có hình tròn, quay quanh trục"
22875,"khái niệm chỉ hợp chất bạc với brom"
22876,"khái niệm chỉ hội nghị về văn nghệ tại Việt Bắc"
22877,"khái niệm chỉ hội nghị đầu tiên về văn hóa toàn quốc"
22878,"khái niệm chỉ nhóm văn sĩ thời Lê sơ"
22879,"khái niệm chỉ tổ chức của những người hoạt động văn hóa nghệ thuật"
22880,"khái niệm chỉ huyện thuộc tỉnh Quảng Ninh"
22881,"khái niệm chỉ đơn vị hành chính dưới tỉnh"
22882,"khái niệm chỉ huyện thuộc tỉnh Kiên Giang"
22883,"khái niệm chỉ huyện thuộc tỉnh Thừa Thiên Huế"
22884,"khái niệm chỉ huyện thuộc thành phố Hải Phòng"
22885,"khái niệm chỉ huyện thuộc tỉnh Kiên Giang"
22886,"khái niệm chỉ huyện thuộc thành phố Hải Phòng"
22887,"khái niệm chỉ huyện thuộc tỉnh An Giang"
22888,"khái niệm chỉ huyện thuộc tỉnh Bình Định"
22889,"khái niệm chỉ huyện thuộc tỉnh Nghệ An"
22890,"khái niệm chỉ huyện thuộc tỉnh Hưng Yên"
22891,"khái niệm chỉ huyện thuộc tỉnh Quảng Ninh"
22892,"khái niệm chỉ huyện thuộc tỉnh Bắc Kạn"
22893,"khái niệm chỉ huyện thuộc tỉnh Quảng Ngãi"
22894,"khái niệm chỉ huyện thuộc tỉnh Thanh Hóa"
22895,"khái niệm chỉ huyện thuộc thành phố Hà Nội"
22896,"khái niệm chỉ huyện thuộc tỉnh Bến Tre"
22897,"khái niệm chỉ huyện thuộc tỉnh Bình Thuận"
22898,"khái niệm chỉ huyện thuộc tỉnh Ninh Thuận"
22899,"khái niệm chỉ huyện thuộc tỉnh Hà Giang"
22900,"khái niệm chỉ huyện thuộc tỉnh Lào Cai"
22901,"khái niệm chỉ huyện thuộc tỉnh Lạng Sơn"
22902,"khái niệm chỉ huyện thuộc tỉnh Hà Giang"
22903,"khái niệm chỉ huyện thuộc tỉnh Sơn La"
22904,"khái niệm chỉ huyện thuộc tỉnh Quảng Nam"
22905,"khái niệm chỉ huyện thuộc tỉnh Cao Bằng"
22906,"khái niệm chỉ huyện thuộc tỉnh Bắc Kạn"
22907,"khái niệm chỉ huyện thuộc tỉnh Cao Bằng"
22908,"khái niệm chỉ huyện thuộc tỉnh Lào Cai"
22909,"khái niệm chỉ huyện thuộc tỉnh Lào Cai"
22910,"khái niệm chỉ huyện thuộc tỉnh Bình Dương"
22911,"khái niệm chỉ huyện thuộc tỉnh Lào Cai"
22912,"khái niệm chỉ huyện thuộc tỉnh Long An"
22913,"khái niệm chỉ huyện thuộc tỉnh Tây Ninh"
22914,"khái niệm chỉ huyện thuộc tỉnh Bến Tre"
22915,"khái niệm chỉ huyện thuộc thành phố Hồ Chí Minh"
22916,"khái niệm chỉ huyện thuộc tỉnh Hải Dương"
22917,"khái niệm chỉ huyện thuộc tỉnh Lạng Sơn"
22918,"khái niệm chỉ huyện thuộc tỉnh Hà Nam"
22919,"khái niệm chỉ huyện thuộc tỉnh Bình Phước"
22920,"khái niệm chỉ huyện thuộc tỉnh Quảng Ngãi"
22921,"khái niệm chỉ huyện thuộc tỉnh Vĩnh Long"
22922,"khái niệm chỉ huyện thuộc tỉnh Quảng Bình"
22923,"khái niệm chỉ huyện thuộc tỉnh Vĩnh Phúc"
22924,"khái niệm chỉ huyện thuộc tỉnh Bình Phước"
22925,"khái niệm chỉ huyện thuộc tỉnh Bình Phước"
22926,"khái niệm chỉ huyện thuộc tỉnh Tiền Giang"
22927,"khái niệm chỉ huyện thuộc tỉnh Tiền Giang"
22928,"khái niệm chỉ huyện thuộc tỉnh Cà Mau"
22929,"khái niệm chỉ huyện thuộc tỉnh Quảng Trị"
22930,"khái niệm chỉ huyện thuộc tỉnh Phú Thọ"
22931,"khái niệm chỉ huyện thuộc tỉnh Thanh Hóa"
22932,"khái niệm chỉ huyện thuộc tỉnh Đồng Nai"
22933,"khái niệm chỉ huyện thuộc tỉnh Long An"
22934,"khái niệm chỉ huyện thuộc tỉnh Hải Dương"
22935,"khái niệm chỉ huyện thuộc tỉnh Long An"
22936,"khái niệm chỉ huyện thuộc thành phố Hồ Chí Minh"
22937,"khái niệm chỉ huyện thuộc tỉnh Trà Vinh"
22938,"khái niệm chỉ huyện thuộc tỉnh Hà Tĩnh"
22939,"khái niệm chỉ huyện thuộc tỉnh Lạng Sơn"
22940,"khái niệm chỉ huyện thuộc tỉnh Đồng Tháp"
22941,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
22942,"khái niệm chỉ huyện thuộc thành phố Hải Phòng"
22943,"khái niệm chỉ huyện thuộc tỉnh Trà Vinh"
22944,"khái niệm chỉ huyện thuộc tỉnh Trà Vinh"
22945,"khái niệm chỉ huyện thuộc tỉnh An Giang"
22946,"khái niệm chỉ huyện thuộc tỉnh Bà Rịa Vũng Tàu"
22947,"khái niệm chỉ huyện thuộc tỉnh Hải Dương"
22948,"khái niệm chỉ huyện thuộc tỉnh Lạng Sơn"
22949,"khái niệm chỉ huyện thuộc tỉnh Bắc Kạn"
22950,"khái niệm chỉ huyện thuộc tỉnh Tuyên Quang"
22951,"khái niệm chỉ huyện thuộc tỉnh Bến Tre"
22952,"khái niệm chỉ huyện thuộc tỉnh Tiền Giang"
22953,"khái niệm chỉ huyện thuộc tỉnh Bình Phước"
22954,"khái niệm chỉ huyện thuộc tỉnh An Giang"
22955,"khái niệm chỉ huyện thuộc tỉnh Gia Lai"
22956,"khái niệm chỉ huyện thuộc tỉnh Gia Lai"
22957,"khái niệm chỉ huyện thuộc tỉnh Nghệ An"
22958,"khái niệm chỉ huyện thuộc thành phố Hà Nội"
22959,"khái niệm chỉ huyện thuộc tỉnh Sóc Trăng"
22960,"khái niệm chỉ huyện thuộc thành phố Hồ Chí Minh"
22961,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
22962,"khái niệm chỉ huyện thuộc tỉnh Hòa Bình"
22963,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
22964,"khái niệm chỉ huyện thuộc tỉnh Quảng Trị"
22965,"khái niệm chỉ huyện thuộc tỉnh Đắk Nông"
22966,"khái niệm chỉ huyện thuộc tỉnh Kon Tum"
22967,"khái niệm chỉ huyện thuộc tỉnh Đắk Nông"
22968,"khái niệm chỉ huyện thuộc tỉnh Kon Tum"
22969,"khái niệm chỉ huyện thuộc tỉnh Đắk Nông"
22970,"khái niệm chỉ huyện thuộc tỉnh Gia Lai"
22971,"khái niệm chỉ huyện thuộc tỉnh Quảng Nam"
22972,"khái niệm chỉ huyện thuộc tỉnh Kon Tum"
22973,"khái niệm chỉ huyện thuộc tỉnh Cà Mau"
22974,"khái niệm chỉ huyện thuộc tỉnh Thái Nguyên"
22975,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
22976,"khái niệm chỉ huyện thuộc tỉnh Quảng Ninh"
22977,"khái niệm chỉ huyện thuộc tỉnh Bình Dương"
22978,"khái niệm chỉ huyện thuộc thành phố Hà Nội"
22979,"khái niệm chỉ huyện thuộc tỉnh Quảng Nam"
22980,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
22981,"khái niệm chỉ huyện thuộc tỉnh Điện Biên"
22982,"khái niệm chỉ huyện thuộc tỉnh Điện Biên"
22983,"khái niệm chỉ huyện thuộc tỉnh Khánh Hòa"
22984,"khái niệm chỉ huyện thuộc tỉnh Nghệ An"
22985,"khái niệm chỉ huyện thuộc tỉnh Lạng Sơn"
22986,"khái niệm chỉ huyện thuộc tỉnh Thái Nguyên"
22987,"khái niệm chỉ huyện thuộc tỉnh Phú Thọ"
22988,"khái niệm chỉ huyện thuộc tỉnh Đồng Nai"
22989,"khái niệm chỉ huyện thuộc tỉnh Hà Nam"
22990,"khái niệm chỉ huyện thuộc tỉnh Tây Ninh"
22991,"khái niệm chỉ huyện thuộc tỉnh Trà Vinh"
22992,"khái niệm chỉ huyện thuộc tỉnh Quảng Nam"
22993,"khái niệm chỉ huyện thuộc tỉnh Quảng Nam"
22994,"khái niệm chỉ huyện thuộc tỉnh Nghệ An"
22995,"khái niệm chỉ huyện thuộc tỉnh Phú Yên"
22996,"khái niệm chỉ huyện thuộc tỉnh Bạc Liêu"
22997,"khái niệm chỉ huyện thuộc tỉnh Thanh Hóa"
22998,"khái niệm chỉ huyện thuộc tỉnh Thái Bình"
22999,"khái niệm chỉ huyện thuộc tỉnh Thái Nguyên"
23000,"khái niệm chỉ huyện thuộc tỉnh Quảng Ninh"
23001,"khái niệm chỉ huyện thuộc tỉnh Hà Giang"
23002,"khái niệm chỉ huyện thuộc tỉnh Bình Phước"
23003,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
23004,"khái niệm chỉ huyện thuộc tỉnh Phú Yên"
23005,"khái niệm chỉ huyện thuộc tỉnh Long An"
23006,"khái niệm chỉ huyện thuộc tỉnh Gia Lai"
23007,"khái niệm chỉ huyện thuộc tỉnh Bình Thuận"
23008,"khái niệm chỉ huyện thuộc tỉnh Long An"
23009,"khái niệm chỉ huyện thuộc tỉnh Hà Tĩnh"
23010,"khái niệm chỉ huyện thuộc tỉnh Quảng Ngãi"
23011,"khái niệm chỉ huyện thuộc tỉnh Đắk Lắk"
23012,"khái niệm chỉ huyện thuộc tỉnh Lâm Đồng"
23013,"khái niệm chỉ huyện thuộc tỉnh Bắc Ninh"
23014,"khái niệm chỉ huyện thuộc tỉnh Đắk Lắk"
23015,"khái niệm chỉ huyện thuộc tỉnh Hải Dương"
23016,"khái niệm chỉ huyện thuộc thành phố Hà Nội"
23017,"khái niệm chỉ huyện thuộc tỉnh Bạc Liêu"
23018,"khái niệm chỉ huyện thuộc tỉnh Ninh Bình"
23019,"khái niệm chỉ huyện thuộc tỉnh Quảng Trị"
23020,"khái niệm chỉ huyện thuộc tỉnh Nam Định"
23021,"khái niệm chỉ huyện thuộc tỉnh Bến Tre"
23022,"khái niệm chỉ huyện thuộc tỉnh Kiên Giang"
23023,"khái niệm chỉ huyện thuộc tỉnh Tiền Giang"
23024,"khái niệm chỉ huyện thuộc tỉnh Tiền Giang"
23025,"khái niệm chỉ huyện thuộc tỉnh Cao Bằng"
23026,"khái niệm chỉ huyện thuộc tỉnh Kiên Giang"
23027,"khái niệm chỉ huyện thuộc tỉnh Phú Thọ"
23028,"khái niệm chỉ huyện thuộc tỉnh Thanh Hóa"
23029,"khái niệm chỉ huyện thuộc tỉnh Nam Định"
23030,"khái niệm chỉ huyện thuộc tỉnh Cao Bằng"
23031,"khái niệm chỉ huyện thuộc tỉnh Bình Thuận"
23032,"khái niệm chỉ huyện thuộc tỉnh Quảng Trị"
23033,"khái niệm chỉ huyện thuộc tỉnh Bình Thuận"
23034,"khái niệm chỉ huyện thuộc tỉnh Bình Thuận"
23035,"khái niệm chỉ huyện thuộc tỉnh Thanh Hóa"
23036,"khái niệm chỉ huyện thuộc tỉnh Tuyên Quang"
23037,"khái niệm chỉ huyện thuộc tỉnh Bắc Giang"
23038,"khái niệm chỉ huyện thuộc tỉnh Quảng Nam"
23039,"khái niệm chỉ huyện thuộc tỉnh Cao Bằng"
23040,"khái niệm chỉ huyện thuộc tỉnh Ninh Bình"
23041,"khái niệm chỉ huyện thuộc thành phố Đà Nẵng"
23042,"khái niệm chỉ huyện thuộc tỉnh Tây Ninh"
23043,"khái niệm chỉ huyện thuộc thành phố Hà Nội"
23044,"khái niệm chỉ huyện thuộc tỉnh Bình Định"
23045,"khái niệm chỉ huyện thuộc tỉnh Hà Giang"
23046,"khái niệm chỉ huyện thuộc tỉnh Bình Định"
23047,"khái niệm chỉ huyện thuộc tỉnh Thanh Hóa"
23048,"khái niệm chỉ huyện thuộc tỉnh Quảng Ninh"
23049,"khái niệm chỉ huyện thuộc tỉnh Kiên Giang"
23050,"khái niệm chỉ huyện thuộc thành phố Hồ Chí Minh"
23051,"khái niệm chỉ huyện thuộc tỉnh Đồng Tháp"
23052,"khái niệm chỉ huyện thuộc tỉnh Bạc Liêu"
23053,"khái niệm chỉ huyện thuộc tỉnh Nghệ An"
23054,"khái niệm chỉ huyện thuộc tỉnh Thái Bình"
23055,"khái niệm chỉ huyện thuộc tỉnh Hà Tĩnh"
23056,"khái niệm chỉ huyện thuộc tỉnh Thừa Thiên Huế"
