word_id,word
95562,thay chỗ
95568,ngăn
95589,làm tài xế
95595,bị sụp đổ
95596,bị lật đổ
95598,giành được
95601,lập trung đoàn
95602,tổ chức thành trung đoàn
95607,bêu
95627,làm luật
95630,bỏ nhà ra đi
95631,bỏ quê ra đi
95632,khiến bỏ nhà ra đi
95633,buộc bỏ nhà ra đi
95639,gài bẫy
95641,rời
95648,hăm dọa
95681,sắp xếp
95683,xử lí
95688,thiết lập
95691,không đạt
95692,làm cho không nói nên lời
95693,làm cho lặng người
95694,chuyên
95695,chuyên về
95698,vâng
95702,tuân theo
95706,nén
95729,phân lô
95734,phân chia phần
95736,mắc
95737,xen
95739,dính vào
95742,xen với
95745,làm ở
95758,được thông qua
95759,được chấp nhận
95760,được chấp thuận
95761,được phê duyệt
95769,làm lễ cưới
95770,làm đám cưới
95771,làm lễ thành hôn
95777,nhường
95793,phản đối
95804,mải chơi
95812,tiếp nhận
95829,dụ
95830,nhử mồi
95831,mắc mồi
95832,dử mồi
95833,dụ mồi
95835,bắt phạt ai
95836,phạt vạ ai
95837,cấp chỗ ở
95839,cung cấp nhà ở
95847,không chú ý
95860,kháng cự lại
95880,kháng cự
95891,phạm tội
95893,gây tội
95895,xâm phạm
95896,xâm lấn
95905,bức chế
95907,ra lệnh
95917,làm hổ thẹn
95923,ám hại
95934,xếp hàng
95936,dàn thành hàng
95938,sắp thành hàng
95939,trông trẻ
95946,đóng
95959,tổ chức lễ cưới
95960,kết quả
95961,tác dụng
95979,nuôi cừu
95980,chăn dê
95981,nuôi dê
95991,quốc tế hóa
96000,làm hỏng
96002,phá hoại
96014,phong tỏa
96022,phòng ngừa
96027,dùng sai mục đích
96029,ngã
96041,rèn luyện
96047,cho nhà ở
96061,thăm dò ý kiến
96073,đại diện
96076,làm thêm
96084,đổi ca
96087,dừng hoạt động
96089,nghỉ
96092,đình chỉ hoạt động
96100,phạm quy
96102,vi phạm luật
96103,vi phạm quy định
96107,thử lại
96112,đuổi ra khỏi
96122,vâng
96128,tuân theo
96129,tuân lệnh
96130,phục tùng
96153,sắp đặt
96181,chế ngự
96185,duy trì
96186,bỏ qua
96193,đặt cược
96214,giải quyết
96215,xóa bỏ sự phân biệt
96216,xóa bỏ sự cách li
96217,xóa bỏ khoảng cách
96218,xóa bỏ sự phân biệt chủng tộc
96227,trao quyền
96234,cầm lại
96241,làm dịu
96243,làm vơi bớt
96259,kế tục
96264,giảm bớt
96267,làm giảm bớt
96278,chi phối
96279,ảnh hưởng
96309,hống hách với
96314,dự tiệc
96318,bỏ
96319,hủy bỏ
96332,thất bại
96345,làm
96378,làm việc khẩn trương
96379,làm việc gấp rút
96380,cư xử
96390,in
96391,khắc
96402,cử xử kênh kiệu
96403,cư xử kiêu ngạo
96410,được cấp bằng sáng chế
96419,lừa bịp
96425,ăn gian
96435,trao đặc quyền
96436,ban đặc ân
96438,bắt phạt
96442,giao nhiệm vụ
96443,giao việc
96446,thưa kiện
96451,biến thành nô lệ
96456,kí hiệp ước
96457,ký hiệp ước
96460,hàn gắn lại
96477,làm như đã hứa
96478,giữ đúng lời hứa
96481,bỏ phiếu
96484,làm tạm thời
96487,thổi phồng
96492,đóng dấu bằng sắt nung
96493,đốt bằng sắt nung
96500,ăn quỵt
96502,hổ thẹn
96509,neo ở cảng
96510,đỗ ở cảng
96511,hạ thấp mình
96512,hạ thấp bản thân
96513,hạ thấp phẩm giá
96519,xen
96520,xen vào
96522,can thiệp vào
96523,dính vào
96527,cắm sừng
96532,ngủ
96534,phụ
96539,mắc lỗi
96553,cho hồi hương
96554,cho trở về nước
96555,xâm phạm
96571,lừa đảo
96574,phản tác dụng
96576,trái với mong đợi
96578,có tác hại trở lại
96587,thử nghiệm
96590,trả
96598,nén
96606,mạo
96611,đụng chạm
96614,can thiệp vào
96619,làm bớt căng thẳng
96636,sử dụng
96638,đến tuổi trưởng thành
96639,đẩy mạnh
96649,bắt cá hai tay
96660,đánh trượt
96661,đánh rớt
96665,nhậm chức
96668,bỏ
96671,thôi việc
96688,nghe theo
96692,thi hành
96703,đòi
96709,nêu ra
96732,thử nghiệm
96736,hỏng
96740,hợp pháp hóa
96741,làm hợp pháp
96742,làm cho hợp pháp
96743,làm hư
96744,làm hư hỏng
96750,làm băng hoại đạo đức
96751,tung
96754,làm mục sư
96755,trợ giúp mục sư
96768,dễ dàng vượt qua
96778,làm em nhỏ phục vụ
96780,bật
96788,phá
96802,làm chăm chỉ
96803,làm miệt mài
96814,ngăn cản
96831,bỏ qua
96833,bẫy
96835,gài bẫy
96837,phong tước hiệp sĩ
96838,phong tặng hiệp sĩ
96840,đưa vào khuôn khổ
96843,hoạt động
96848,đàn áp
96850,bức hại
96856,chĩa
96867,ghi vào sổ
96869,cho về hưu
96870,cho nghỉ hưu
96871,nhận
96878,rời ngôi
96879,bỏ
96889,nổi điên lên
96892,yêu quý hơn
96895,ưa chuộng
96902,bận tâm
96910,cho về hưu non
96912,cho nghỉ hưu sớm
96913,cho về hưu sớm
96922,làm quá sức
96923,làm quá sức lực
96925,thực hiện qua mức
96927,ghi mục lục
96932,dọa nạt
96934,gây áp lực
96937,tráo đổi nhân sự tạm thời
96939,sai
96946,phái
96949,sắp đặt
96959,đi tuần tra
96960,vui
96974,làm việc qua
96975,làm việc bằng
96989,chăm chỉ làm
96992,khen ngợi
96997,cả gan
97000,mạo hiểm
97003,cử hành nghi lễ
97006,thực hiện nghi lễ
97020,lôi ra
97025,thờ thẫn
97026,chống đối
97034,chia thành đới
97035,chia thành khu vực
97036,chia thành địa hạt
97047,đặt phòng
97058,đưa đi
97059,dẫn đi
97063,bào chữa
97064,biện hộ
97075,hỏng thi
97076,thi hỏng
97081,giả tạo
97085,tuân theo
97092,không công bằng
97095,khiển trách một cách không công bằng
97108,làm đỡ
97111,quản lí trại chăn nuôi
97112,làm lễ trưởng thành
97121,gặp
97122,gặp gỡ
97126,tụ họp
97131,phá
97132,chống
97135,phá ngầm
97137,chống lại
97140,phá vỡ
97145,thay mặt
97157,nới ra
97159,bớt nghiêm ngặt
97164,đảm trách
97168,lấy
97169,lấy vợ
97186,cho
97187,ban cho
97190,bắt làm việc
97193,bắt buộc làm việc
97194,bắp ép làm việc
97195,ép buộc làm việc
97201,kí hợp đồng
97202,ký hợp đồng
97226,làm lễ nhậm chức
97229,ngăn lớn lên
97241,tước quân hàm
97242,cho phép
97244,cấp giấy phép
97249,sửa
97262,phiền
97276,tượng trưng cho
97278,điển hình cho
97289,nghịch lại với
97302,lẩn tránh
97319,thử phương pháp mới
97320,xong nhiệm vụ
97321,hết trách nhiệm
97330,đào lên
97331,đào mộ
97337,có được
97344,thế
97347,thay thế
97349,thế chỗ
97350,thay chỗ
97353,kìm hãm
97356,làm chậm sự phát triển
97363,đóng cửa
97364,chốt cửa
97365,khóa cửa
97367,không cho vào nơi làm việc
97368,chỉ định
97394,biết lõm bõm
97396,biểu tình tuần hành
97402,cho ra gặm cỏ
97421,cứu nạn
97424,cứu trợ
97428,lấy làm vợ
97429,cưới vợ
97432,chia ra làm nhiều mảnh
97433,chia ra làm nhiều phần
97434,chia ra làm nhiều lô
97435,chia ra thành nhiều mảnh
97436,chia ra thành nhiều phần
97437,chia ra thành nhiều lô
97440,phải viện đến
97442,đành phải
97443,phải cầu viện vào
97447,nghỉ học
97468,nghỉ hưu
97472,phạm
97474,phá vỡ
97488,sự chăm sóc
97494,ra lệnh
97505,tình cờ gặp
97524,bị ngăn cấm
97525,giáng cấp
97529,lập nên
97543,thành công
97546,cố gắng hết sức
97547,nỗ lực hết sức
97554,làm nghề tự do
97555,làm việc tự do
97557,làm việc thời vụ
97560,gắn huy chương
97561,tôn làm vua
97562,đưa lên ngôi
97572,làm lễ kiên tín
97577,giữ làm kỉ niệm
97587,mạo phạm
97601,ve vãn
97612,tìm sự giúp đỡ của
97619,tán gái
97623,ve vãn
97643,trao trả độc lập
97644,trao nền độc lập
97656,phá vỡ
97674,họp mặt
97685,cứu giúp
97697,ra tòa
97698,xúi dại
97719,đi qua
97724,tứ mã phanh thây
97725,làm mộc
97729,trúng tuyển vào đại học
97769,rỗi
97770,rảnh rỗi
97771,rảnh rang
97773,ngồi không
97774,kết bạn
97776,chen
97778,chèn vào
97787,tử hình bằng điện
97790,muốn không
97791,không dám
97792,thống nhất đất nước
97795,họp nhóm
97798,hội ý nhóm
97806,nước tới chân mới nhảy
97810,dập lửa
97811,dập cháy
97812,đưa rước
97815,xếp quần áo
97816,gấp quần áo
97817,gói quần áo
97818,là gì
97820,nhận hàng
97821,lấy hàng
97823,quàng khăn
97826,rước đèn
97833,tên là gì
97834,tên gì
97835,tên bạn là gì
97840,ai nói
97842,phân
97843,phân cách
97847,đứng giữa
97859,không cần
97864,định vị
97870,xác định đúng vị trí
97878,lượn
97880,lượn vòng
97882,quanh co
97889,hết
97892,tiếp
97895,vạch biên giới
97896,vạch đường biên giới
97898,bao
97899,phủ
97904,treo lơ lửng
97917,hình thành
97918,mở mang
97923,nấn ná
97929,của
97930,gắn
97938,dựng lều
97939,giữ khoảng cách
97940,lùi ra xa
97946,giữ vững quan điểm
97947,giữ vững lập trường
97950,nổi xung
97951,nổi xung lên
97952,nổi điên
97955,nổi cơn thịnh nộ
97957,nổi trận lôi đình
97961,đến hạn
97962,đến kì
97963,đến kì hạn
97968,vẫn còn
97978,ở
97991,ẩn trốn
97992,núp
98000,chuốc
98005,nằm trên đỉnh
98016,được ghi nhớ
98017,được nhớ đến
98019,làm hàng xóm
98020,thuộc
98025,giống
98036,tương tự
98038,tương đồng
98039,xấp xỉ
98042,tràn lên
98044,dữ dội
98047,xây dựng dựa trên
98050,chứa được
98052,có
98054,xếp
98055,xếp loại
98057,mang ra sau
98058,đưa ra sau
98062,hơn
98066,vượt
98068,xuất sắc về
98069,vượt
98072,vượt trội
98073,hơn hẳn
98076,hài hòa với nhau
98080,nặng
98081,cân nặng
98082,trọng lượng
98088,quan trọng
98089,có ý nghĩa
98091,được kể đến
98093,được chú ý đến
98094,được quan tâm đến
98097,có khả năng tài chính
98098,chạy lớp lớp
98099,trải lớp lớp
98100,ngập
98101,ngập tràn
98103,đông đúc
98105,trội hơn
98106,chiếm ưu thế
98107,chi phối
98111,gối lên
98119,trải ra
98120,trải khắp
98127,sống thọ hơn
98132,leo lên
98150,cần
98154,phải
98156,đòi hỏi
98167,đẩy lên
98170,sinh
98171,quê
98172,nguyên quán
98178,còn
98179,còn lại
98180,sót lại
98182,phụ thuộc
98184,phụ thuộc vào
98208,sinh ra
98214,ám ảnh
98223,thoát khỏi
98224,thoát ra
98237,chiếm đất công
98240,tạo thành
98241,hợp thành
98244,dừng chân dọc đường
98245,gồm
98247,bao gồm
98254,được tri nhận
98256,dễ cấy
98260,vững vàng
98267,chồng lên nhau
98268,gối lên nhau
98271,quá
98277,định
98278,vạch
98281,quy định
98287,xác thực
98296,sống trong tổ
98299,hít thở
98307,quy định
98308,hạn định
98310,gặp phải
98314,nhận được
98321,nén
98323,hãm
98333,hãm lại
98335,giữ
98339,cho trọ
98352,lần khần
98364,nao núng
98371,ngần ngừ
98377,gợi đến
98382,vang vọng
98385,dội lại
98386,hiện ra
98392,kéo dài
98396,sống
98399,chuẩn ngữ pháp
98400,phù hợp về ngữ pháp
98403,đủ để
98405,thỏa mãn
98411,tượng trưng cho
98412,giữ được
98414,bảo quản được
98415,vang
98416,vọng
98418,vang vọng
98423,trung thành
98429,điểm
98431,xuất thân
98436,bắt nguồn từ
98439,có
98456,hàm chứa
98461,vỡ
98466,tỏa ra
98473,đi khắp
98476,bằng
98481,quay hướng
98482,đặt hướng
98499,đo được
98501,bảo toàn
98502,bảo tồn
98511,rao hàng
98515,nghiêng về
98520,phủ
98523,chồng chéo
98533,hợp
98538,xứng với
98539,vừa với
98544,thực hiện chức năng
98546,có vai trò
98547,cho chỗ ăn chỗ ở
98548,cho chỗ ăn ở
98567,nằm xiên
98568,cốt ở
98570,ở chỗ
98571,nằm ở
98572,phồng ra
98582,hợp cho
98587,dùng thời gian
98588,sử dụng thời gian
98593,đứng đầu tiên
98596,dài
98605,gộp
98607,bao gộp
98613,đi theo
98614,đi cùng
98615,hộ tống
98619,giữa
98630,làm tương phản
98631,làm trái ngược
98632,tương phản nhau
98633,trái ngược hẳn
98636,bao quanh bằng hành lang
98637,cùng chung tính chất
98639,chấm dứt
98646,nằm sát đất
98653,sống vô vị
98658,còn mãi mãi
98660,còn muôn đời
98665,bất diệt
98666,trải thảm
98674,tha thẩn
98675,đi chơi rông
98678,đi thơ thẩn
98682,chống cự
98692,hợp lí
98694,hợp lý
98695,có lý
98696,kết quả
98709,cắt
98712,ngắt quãng
98715,đóng một phần
98726,ngoi lên
98729,thả neo
98731,lòng thòng
98733,lúc lắc
98736,lấm chấm
98741,phủ khắp
98745,đặt cơ sở
98749,kéo dài
98750,mở rộng
98765,tiêu biểu cho
98769,được dịch
98771,được phiên dịch
98774,được xếp hạng
98797,làm cho mắc bẫy
98804,hiện diện
98825,tỏa ra
98831,cho nơi ở
98832,cho nơi trú ngụ
98842,thì ra là
98847,nằm
98856,vẫn cứ
98858,vẫn ở tình trạng tiếp tục
98860,tập họp
98863,gặp gỡ
98867,tụ họp lại
98869,làm trung gian
98883,chi phối
98891,dồn vào
98896,vẫn còn
98904,có
98909,không tính đến
98910,không kể đến
98911,đi tiếp
98913,tiếp tục đi
98916,làm cho hợp
98920,lệch hướng
98922,đi chệch
98933,ngừng lại
98935,rõ ràng
98937,dễ hiểu
98938,hiển nhiên
98940,rì rào
98944,rào lại
98962,dành cho
98965,cấp bách
98966,cấp thiết
98967,thúc bách
98970,làm mất cân bằng
98975,được phép
98979,trải ra
98984,chảy dài ra
98988,giống như
98997,bất lương
98998,rất khó ưa
98999,lượn sóng
99000,gợn sóng
99005,chơi bời phóng đãng
99008,hóa ra
99014,bắt nguồn từ
99015,đến từ
99024,thích hợp với
99030,khớp
99036,có mức chìm
99038,đổi thay
99041,có giá trị
99042,có hiệu lực
99043,vẫn còn hiệu lực
99044,vẫn còn giá trị
99045,nằm
99047,là
99056,ngồi ì
99058,ngồi ì ra
99080,làm cho thích hợp với
99100,theo sau
99109,giá
99110,trị giá
99116,hình như
99132,có trước
99133,ở trước
99138,xảy ra
99152,nghỉ hè
99161,phủ lên
99163,bao phủ
99164,bao trùm
99169,nghỉ đông
99173,phụ thuộc
99183,lên đến
99188,đóng
99194,kéo dài
99197,liên quan
99220,đi theo sau
99235,có đủ tiêu chuẩn
99241,chậm lại
99244,xứng đáng
99245,phủ dọc
99246,trải dọc
99247,trải dài
99249,gắn với
99253,hi sinh
99259,chứa đựng
99260,chứa được
99268,đưa đến
99269,xảy ra
99270,diễn ra
99271,có
99273,có nghĩa là
99277,hoạt động như
99278,có chức năng như
99280,nảy sinh
99283,nảy ra
99291,đặt lên đỉnh
99292,đặt trên đỉnh
99296,nằm đối diện
99305,đứng trên
99311,giữ vững
99313,được đặt ra
99315,được nói tới
99327,định
99348,trốn
99350,lẩn
99354,lủi
99358,phụ thuộc
99362,biến thành
99363,đổi thành
99364,chuyển thành
